Project Name: testA_BG_simulated, N: 5
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
Mean Confidence,,0.6783840996878487,0.6896628141403198,0.7138329403741019,
New Detections,,,0.0,0.0,
Number of Detections,,7,7.0,7.0,


Project Name: testA_BG_simulated, N: 35
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,person,0.8567360639572144,0.8567360639572144,0.8659117221832275,testA_v5_ALTmodif_a1.00_b-20.00_g0.60.jpg
1,bicycle,0.7903103828430176,0.7853191494941711,0.8659117221832275,testA_v5_ALTmodif_a1.00_b-20.00_g0.60.jpg
2,truck,0.7347074747085571,0.6670523881912231,0.8213062882423401,testA_v24_ALTmodif_a1.00_b0.00_g1.30.jpg
3,car,0.6509445905685425,0.6509445905685425,0.6660552620887756,testA_v29_ALTmodif_a1.00_b9.00_g0.85.jpg
4,car,0.6234533786773682,0.7389949560165405,0.6851091980934143,testA_v24_ALTmodif_a1.00_b0.00_g1.30.jpg
5,car,0.5846334099769592,0.6206891536712646,0.5891830325126648,testA_v12_ALTmodif_a1.00_b37.00_g2.10.jpg
6,truck,0.5079033970832825,0.5079033970832825,0.5145941972732544,testA_v18_ALTmodif_a1.00_b-12.00_g0.55.jpg
Mean Confidence,,0.6783840996878487,0.6896628141403198,0.7154387746538434,
New Detections,,,0.0,0.0,
Number of Detections,,7,7.0,7.0,


Project Name: testA_BG_simulated, N: 40
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,person,0.8567360639572144,0.8567360639572144,0.8647856712341309,testA_v31_ALTmodif_a1.00_b-31.00_g1.05.jpg
1,bicycle,0.7903103828430176,0.7853191494941711,0.8404697775840759,testA_v3_ALTmodif_a1.00_b49.00_g0.75.jpg
2,truck,0.7347074747085571,0.6670523881912231,0.810501217842102,testA_v16_ALTmodif_a1.00_b49.00_g1.90.jpg
3,car,0.6509445905685425,0.6509445905685425,0.7311679124832153,testA_v33_ALTmodif_a1.00_b6.00_g0.65.jpg
4,car,0.6234533786773682,0.7389949560165405,0.6767629981040955,testA_v2_ALTmodif_a1.00_b-12.00_g0.85.jpg
5,car,0.5846334099769592,0.6206891536712646,0.5954102873802185,testA_v36_ALTmodif_a1.00_b1.00_g1.45.jpg
6,truck,0.5079033970832825,0.5079033970832825,0.5079033970832825,testA_v40.jpg
Mean Confidence,,0.6783840996878487,0.6896628141403198,0.7181430373873029,
New Detections,,,0.0,0.0,
Number of Detections,,7,7.0,7.0,
