Project Name: testB, N: 5
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
Number of Detections,,9,10,11,


Project Name: testB, N: 25
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8735083341598511,testB_v10_ALTmodif_a1.00_b23.00_g0.65.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8690505027770996,testB_v1_ALTmodif_a0.95_b48.00_g3.35.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8382443785667419,testB_v13_ALTmodif_a0.80_b-23.00_g2.40.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7059923410415649,testB_v21_ALTmodif_a1.70_b13.00_g2.15.jpg
4,car,0.6769974827766418,0.6769974827766418,0.737075924873352,testB_v5_ALTmodif_a1.90_b12.00_g0.55.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7335399985313416,testB_v12_ALTmodif_a1.25_b50.00_g2.65.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7782679200172424,testB_v7_ALTmodif_a1.05_b41.00_g3.45.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6289134621620178,testB_v5_ALTmodif_a1.90_b12.00_g0.55.jpg
8,Unknown,0,0.5358414053916931,0.56462162733078,testB_v2_ALTmodif_a2.10_b-5.00_g3.25.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6986977458000183,testB_v14_ALTmodif_a2.60_b39.00_g2.55.jpg
11,person,,,0.6230632066726685,testB_v14_ALTmodif_a2.60_b39.00_g2.55.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7705741077661514,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB, N: 30
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8698464632034302,testB_v30.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8658165335655212,testB_v5_ALTmodif_a1.15_b29.00_g0.90.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8388208746910095,testB_v26_ALTmodif_a1.30_b-46.00_g2.35.jpg
3,car,0.6834793090820312,0.6834793090820312,0.722417414188385,testB_v0_ALTmodif_a0.75_b-43.00_g0.60.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7259262800216675,testB_v20_ALTmodif_a1.25_b45.00_g1.00.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7271677255630493,testB_v8_ALTmodif_a1.40_b59.00_g3.25.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7514401078224182,testB_v17_ALTmodif_a1.55_b-17.00_g2.95.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6194654703140259,testB_v15_ALTmodif_a2.30_b-48.00_g0.50.jpg
8,Unknown,0,0.5358414053916931,0.5551799535751343,testB_v8_ALTmodif_a1.40_b59.00_g3.25.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.7008824348449707,testB_v1_ALTmodif_a2.45_b58.00_g2.90.jpg
11,person,,,0.6355189681053162,testB_v1_ALTmodif_a2.45_b58.00_g2.90.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7651126086711884,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB, N: 35
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8716297149658203,testB_v33_ALTmodif_a1.35_b-13.00_g2.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8698272705078125,testB_v3_ALTmodif_a1.50_b-53.00_g1.95.jpg
