Project Name: testA_CG_simulated, N: 5
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
4,car,0.6234533786773682,0.7389949560165405,0.6499375700950623,testA_v11_ALTmodif_a0.90_b0.00_g1.70.jpg
5,car,0.5846334099769592,0.6206891536712646,0.6111075282096863,testA_v25_ALTmodif_a0.90_b0.00_g0.80.jpg
6,truck,0.5079033970832825,0.5079033970832825,0.5344051122665405,testA_v24_ALTmodif_a1.35_b0.00_g1.35.jpg
Mean Confidence,,0.6783840996878487,0.6896628141403198,0.727426792894091,
New Detections,,,0.0,0.0,
Number of Detections,,7,7.0,7.0,


Project Name: testA_CG_simulated, N: 35
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,person,0.8567360639572144,0.8567360639572144,0.8668864369392395,testA_v7_ALTmodif_a1.05_b0.00_g0.90.jpg
1,bicycle,0.7903103828430176,0.7853191494941711,0.8668864369392395,testA_v7_ALTmodif_a1.05_b0.00_g0.90.jpg
2,truck,0.7347074747085571,0.6670523881912231,0.8146640062332153,testA_v14_ALTmodif_a1.30_b0.00_g1.65.jpg
3,car,0.6509445905685425,0.6509445905685425,0.77047199010849,testA_v10_ALTmodif_a2.40_b0.00_g0.70.jpg
4,car,0.6234533786773682,0.7389949560165405,0.7178468704223633,testA_v17_ALTmodif_a0.80_b0.00_g1.55.jpg
5,car,0.5846334099769592,0.6206891536712646,0.6010119318962097,testA_v9_ALTmodif_a2.15_b0.00_g0.90.jpg
6,truck,0.5079033970832825,0.5079033970832825,0.5164778232574463,testA_v7_ALTmodif_a1.05_b0.00_g0.90.jpg
Mean Confidence,,0.6783840996878487,0.6896628141403198,0.7363207851137433,
New Detections,,,0.0,0.0,
Number of Detections,,7,7.0,7.0,


Project Name: testA_CG_simulated, N: 40
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,person,0.8567360639572144,0.8567360639572144,0.8734351396560669,testA_v30_ALTmodif_a1.70_b0.00_g0.50.jpg
1,bicycle,0.7903103828430176,0.7853191494941711,0.8734351396560669,testA_v30_ALTmodif_a1.70_b0.00_g0.50.jpg
2,truck,0.7347074747085571,0.6670523881912231,0.7990840077400208,testA_v39_ALTmodif_a1.55_b0.00_g1.75.jpg
3,car,0.6509445905685425,0.6509445905685425,0.7857357859611511,testA_v29_ALTmodif_a2.65_b0.00_g0.85.jpg
4,car,0.6234533786773682,0.7389949560165405,0.6704801917076111,testA_v7_ALTmodif_a0.80_b0.00_g1.75.jpg
5,car,0.5846334099769592,0.6206891536712646,0.6139634847640991,testA_v9_ALTmodif_a2.05_b0.00_g0.70.jpg
6,truck,0.5079033970832825,0.5079033970832825,0.5404549241065979,testA_v21_ALTmodif_a0.90_b0.00_g1.25.jpg
Mean Confidence,,0.6783840996878487,0.6896628141403198,0.7366555247988019,
New Detections,,,0.0,0.0,
Number of Detections,,7,7.0,7.0,
