Project Name: testA_B_simulated, N: 5
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
4,car,0.6234533786773682,0.7389949560165405,0.6874369978904724,testA_v19_ALTmodif_a1.00_b-18.00_g1.00.jpg
5,car,0.5846334099769592,0.6206891536712646,0.5860717296600342,testA_v6_ALTmodif_a1.00_b-2.00_g1.00.jpg
6,truck,0.5079033970832825,0.5079033970832825,0.5172722935676575,testA_v7_ALTmodif_a1.00_b-4.00_g1.00.jpg
Mean Confidence,,0.6783840996878487,0.6896628141403198,0.7026704805237907,
New Detections,,,0.0,0.0,
Number of Detections,,7,7.0,7.0,


Project Name: testA_B_simulated, N: 35
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,person,0.8567360639572144,0.8567360639572144,0.8613869547843933,testA_v27_ALTmodif_a1.00_b-29.00_g1.00.jpg
1,bicycle,0.7903103828430176,0.7853191494941711,0.8310025334358215,testA_v2_ALTmodif_a1.00_b59.00_g1.00.jpg
2,truck,0.7347074747085571,0.6670523881912231,0.8130978941917419,testA_v3_ALTmodif_a1.00_b-4.00_g1.00.jpg
3,car,0.6509445905685425,0.6509445905685425,0.6509445905685425,testA_v35.jpg
4,car,0.6234533786773682,0.7389949560165405,0.6963189840316772,testA_v15_ALTmodif_a1.00_b-20.00_g1.00.jpg
5,car,0.5846334099769592,0.6206891536712646,0.5847418308258057,testA_v21_ALTmodif_a1.00_b6.00_g1.00.jpg
6,truck,0.5079033970832825,0.5079033970832825,0.5172722935676575,testA_v3_ALTmodif_a1.00_b-4.00_g1.00.jpg
Mean Confidence,,0.6783840996878487,0.6896628141403198,0.7078235830579486,
New Detections,,,0.0,0.0,
Number of Detections,,7,7.0,7.0,


Project Name: testA_B_simulated, N: 40
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,person,0.8567360639572144,0.8567360639572144,0.8611864447593689,testA_v36_ALTmodif_a1.00_b8.00_g1.00.jpg
1,bicycle,0.7903103828430176,0.7853191494941711,0.7874772548675537,testA_v32_ALTmodif_a1.00_b-34.00_g1.00.jpg
2,truck,0.7347074747085571,0.6670523881912231,0.80583256483078,testA_v31_ALTmodif_a1.00_b-6.00_g1.00.jpg
3,car,0.6509445905685425,0.6509445905685425,0.6597211956977844,testA_v28_ALTmodif_a1.00_b-1.00_g1.00.jpg
4,car,0.6234533786773682,0.7389949560165405,0.6963189840316772,testA_v9_ALTmodif_a1.00_b-20.00_g1.00.jpg
5,car,0.5846334099769592,0.6206891536712646,0.5860717296600342,testA_v30_ALTmodif_a1.00_b-2.00_g1.00.jpg
6,truck,0.5079033970832825,0.5079033970832825,0.5189513564109802,testA_v19_ALTmodif_a1.00_b-16.00_g1.00.jpg
Mean Confidence,,0.6783840996878487,0.6896628141403198,0.7022227900368827,
New Detections,,,0.0,0.0,
Number of Detections,,7,7.0,7.0,
