Project Name: testB_G, N: 5
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
6,car,0.6387391090393066,0.7586119174957275,0.7836573123931885,testB_v6_ALTmodif_a1.00_b0.00_g2.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6178107857704163,testB_v3_ALTmodif_a1.00_b0.00_g0.95.jpg
8,car,,0.5450094938278198,,N/A
9,car,,0.5358414053916931,,N/A
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7640343308448792,
New Detections,,,2.0,0,
Number of Detections,,8,10.0,8,


Project Name: testB_G, N: 25
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8698916435241699,testB_v0_ALTmodif_a1.00_b0.00_g1.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8561415076255798,testB_v19_ALTmodif_a1.00_b0.00_g2.15.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8431581854820251,testB_v3_ALTmodif_a1.00_b0.00_g3.10.jpg
3,car,0.6834793090820312,0.6834793090820312,0.6849468946456909,testB_v4_ALTmodif_a1.00_b0.00_g1.20.jpg
4,car,0.6769974827766418,0.6769974827766418,0.6591710448265076,testB_v25.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.740045428276062,testB_v5_ALTmodif_a1.00_b0.00_g1.90.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7824039459228516,testB_v1_ALTmodif_a1.00_b0.00_g2.10.jpg
7,car,0.5898460745811462,0.5898460745811462,0.5934848189353943,testB_v25.jpg
8,car,,0.5450094938278198,,N/A
9,car,,0.5358414053916931,,N/A
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7536554336547852,
New Detections,,,2.0,0,
Number of Detections,,8,10.0,8,


Project Name: testB_G, N: 30
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.873431921005249,testB_v15_ALTmodif_a1.00_b0.00_g0.75.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8632134199142456,testB_v1_ALTmodif_a1.00_b0.00_g0.55.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8360289931297302,testB_v2_ALTmodif_a1.00_b0.00_g3.00.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7023606300354004,testB_v11_ALTmodif_a1.00_b0.00_g0.70.jpg
4,car,0.6769974827766418,0.6769974827766418,0.6951812505722046,testB_v14_ALTmodif_a1.00_b0.00_g0.65.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.732582688331604,testB_v0_ALTmodif_a1.00_b0.00_g2.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7836573123931885,testB_v0_ALTmodif_a1.00_b0.00_g2.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6178107857704163,testB_v8_ALTmodif_a1.00_b0.00_g0.95.jpg
8,car,,0.5450094938278198,,N/A
9,car,,0.5358414053916931,,N/A
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7630333751440048,
New Detections,,,2.0,0,
Number of Detections,,8,10.0,8,


Project Name: testB_G, N: 35
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8708444833755493,testB_v26_ALTmodif_a1.00_b0.00_g0.55.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8642092943191528,testB_v13_ALTmodif_a1.00_b0.00_g0.50.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8334627151489258,testB_v22_ALTmodif_a1.00_b0.00_g2.70.jpg
3,car,0.6834793090820312,0.6834793090820312,0.708591639995575,testB_v13_ALTmodif_a1.00_b0.00_g0.50.jpg
4,car,0.6769974827766418,0.6769974827766418,0.6840665936470032,testB_v18_ALTmodif_a1.00_b0.00_g0.80.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.740045428276062,testB_v21_ALTmodif_a1.00_b0.00_g1.90.jpg
6,car,0.6387391090393066,0.7586119174957275,0.786300778388977,testB_v2_ALTmodif_a1.00_b0.00_g1.95.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6163433194160461,testB_v26_ALTmodif_a1.00_b0.00_g0.55.jpg
8,Unknown,0,0.5358414053916931,0.5002248287200928,testB_v23_ALTmodif_a1.00_b0.00_g1.60.jpg
9,car,,0.5450094938278198,,N/A
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7629830315709114,
New Detections,,,1.0,0,
Number of Detections,,9,10.0,9,


