Project Name: testB_C, N: 5
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8782479166984558,testB_v2_ALTmodif_a1.25_b0.00_g1.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8663148283958435,testB_v10_ALTmodif_a1.35_b0.00_g1.00.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8185513019561768,testB_v4_ALTmodif_a1.05_b0.00_g1.00.jpg
3,car,0.6834793090820312,0.6834793090820312,0.713077187538147,testB_v18_ALTmodif_a1.45_b0.00_g1.00.jpg
4,car,0.6769974827766418,0.6769974827766418,0.6830630302429199,testB_v10_ALTmodif_a1.35_b0.00_g1.00.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.6908811926841736,testB_v18_ALTmodif_a1.45_b0.00_g1.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.6620466709136963,testB_v6_ALTmodif_a1.20_b0.00_g1.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6162562966346741,testB_v14_ALTmodif_a2.45_b0.00_g1.00.jpg
8,Unknown,0,0.5358414053916931,0.517723798751831,testB_v23_ALTmodif_a2.65_b0.00_g1.00.jpg
9,car,,0.5450094938278198,,N/A
10,person,,,0.5708562135696411,testB_v3_ALTmodif_a2.70_b0.00_g1.00.jpg
11,car,,,0.5227339863777161,testB_v20_ALTmodif_a2.55_b0.00_g1.00.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7410548031330109,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB_C, N: 35
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8782479166984558,testB_v6_ALTmodif_a1.25_b0.00_g1.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8670836687088013,testB_v34_ALTmodif_a1.40_b0.00_g1.00.jpg
2,car,0.8143801093101501,0.8143801093101501,0.818112313747406,testB_v7_ALTmodif_a1.10_b0.00_g1.00.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7184794545173645,testB_v34_ALTmodif_a1.40_b0.00_g1.00.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7023448944091797,testB_v9_ALTmodif_a1.50_b0.00_g1.00.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7007026076316833,testB_v20_ALTmodif_a1.60_b0.00_g1.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.6620466709136963,testB_v3_ALTmodif_a1.20_b0.00_g1.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6162562966346741,testB_v17_ALTmodif_a2.45_b0.00_g1.00.jpg
8,Unknown,0,0.5358414053916931,0.5164087414741516,testB_v21_ALTmodif_a1.95_b0.00_g1.00.jpg
9,car,,0.5450094938278198,,N/A
10,person,,,0.5708562135696411,testB_v32_ALTmodif_a2.70_b0.00_g1.00.jpg
11,car,,,0.5259090662002563,testB_v30_ALTmodif_a2.10_b0.00_g1.00.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7454092279076576,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB_C, N: 40
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8782479166984558,testB_v3_ALTmodif_a1.25_b0.00_g1.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8670836687088013,testB_v9_ALTmodif_a1.40_b0.00_g1.00.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8185513019561768,testB_v7_ALTmodif_a1.05_b0.00_g1.00.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7184794545173645,testB_v9_ALTmodif_a1.40_b0.00_g1.00.jpg
4,car,0.6769974827766418,0.6769974827766418,0.6851437091827393,testB_v8_ALTmodif_a1.60_b0.00_g1.00.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7007026076316833,testB_v8_ALTmodif_a1.60_b0.00_g1.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.6620466709136963,testB_v17_ALTmodif_a1.20_b0.00_g1.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6162562966346741,testB_v28_ALTmodif_a2.45_b0.00_g1.00.jpg
8,Unknown,0,0.5358414053916931,0.517723798751831,testB_v30_ALTmodif_a2.65_b0.00_g1.00.jpg
9,car,,0.5450094938278198,,N/A
10,person,,,0.5708562135696411,testB_v20_ALTmodif_a2.70_b0.00_g1.00.jpg
11,car,,,0.5218243598937988,testB_v2_ALTmodif_a2.30_b0.00_g1.00.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7433139532804489,
New Detections,,,1,2,
Number of Detections,,9,10,11,
